Unnamed: 0,DOI,Author,Title,Year,Journal,source,PubMedID,Group,Title_lower,Journal_lower,Count,Label_ID,Label,Malik_Label_Validation,Jodi_Label_Validation,Remark,Retraction_Phrase,Inference Possibility,Inference Number,Retraction_Flag,Retraction_Flag_Pos
193,10.1007/s11063-021-10572-0,"[{'ORCID': 'http://orcid.org/0000-0001-7439-2834', 'authenticated-orcid': False, 'given': 'A.', 'family': 'Suresh', 'sequence': 'first', 'affiliation': []}, {'given': 'Resmi R.', 'family': 'Nair', 'sequence': 'additional', 'affiliation': []}, {'given': 'E. A.', 'family': 'Neeba', 'sequence': 'additional', 'affiliation': []}, {'given': 'Sathish A. P.', 'family': 'Kumar', 'sequence': 'additional', 'affiliation': []}]",RETRACTED ARTICLE: Recurrent Neural Network for Genome Sequencing for Personalized Cancer Treatment in Precision Healthcare,2021,Neural Processing Letters,Crossref,,likely_retracted,retracted article: recurrent neural network for genome sequencing for personalized cancer treatment in precision healthcare,neural processing letters,1,RP203,both_rp_rn,,,,retracted article,RP203-Y,1,retracted article:,begin
195,10.1007/s42464-021-00103-w,"[{'given': 'S. Godwin', 'family': 'Barnabas', 'sequence': 'first', 'affiliation': []}, {'given': 'K. Arun Vasantha', 'family': 'Geethan', 'sequence': 'additional', 'affiliation': []}, {'given': 'M. Venkatesh', 'family': 'Perumal', 'sequence': 'additional', 'affiliation': []}]",RETRACTED ARTICLE: Recycling of waste crumb rubber into a commercial materials,2021,Journal of Rubber Research,Crossref,,likely_retracted,retracted article: recycling of waste crumb rubber into a commercial materials,journal of rubber research,1,RP165,both_rp_rn,,,,retracted article,RP165-Y,1,retracted article:,begin
196,10.1007/s10565-021-09637-6,"[{'given': 'Feng', 'family': 'Xue', 'sequence': 'first', 'affiliation': []}, {'given': 'Chuan', 'family': 'Yang', 'sequence': 'additional', 'affiliation': []}, {'given': 'Keli', 'family': 'Yun', 'sequence': 'additional', 'affiliation': []}, {'given': 'Cailing', 'family': 'Jiang', 'sequence': 'additional', 'affiliation': []}, {'given': 'Rui', 'family': 'Cai', 'sequence': 'additional', 'affiliation': []}, {'given': 'Ming', 'family': 'Liang', 'sequence': 'additional', 'affiliation': []}, {'given': 'Quan', 'family': 'Wang', 'sequence': 'additional', 'affiliation': []}, {'given': 'Weixin', 'family': 'Bian', 'sequence': 'additional', 'affiliation': []}, {'given': 'Hang', 'family': 'Zhou', 'sequence': 'additional', 'affiliation': []}, {'given': 'Zhipeng', 'family': 'Liu', 'sequence': 'additional', 'affiliation': []}, {'given': 'Lin', 'family': 'Zhu', 'sequence': 'additional', 'affiliation': []}]",RETRACTED ARTICLE: Reduced LINC00467 elevates microRNA-125a-3p to suppress cisplatin resistance in non-small cell lung cancer through inhibiting sirtuin 6 and inactivating the ERK1/2 signaling pathway,2021,Cell Biology and Toxicology,Crossref,,likely_retracted,retracted article: reduced linc00467 elevates microrna-125a-3p to suppress cisplatin resistance in non-small cell lung cancer through inhibiting sirtuin 6 and inactivating the erk1/2 signaling pathway,cell biology and toxicology,1,RP42,both_rp_rn,,,,retracted article,RP42-Y,1,retracted article:,begin
209,10.1007/s42690-020-00245-1,"[{'given': 'Azadeh', 'family': 'Jarrahi', 'sequence': 'first', 'affiliation': []}, {'ORCID': 'http://orcid.org/0000-0002-8300-6138', 'authenticated-orcid': False, 'given': 'Seyed Ali', 'family': 'Safavi', 'sequence': 'additional', 'affiliation': []}]",RETRACTED ARTICLE: Residual effect of two chemical insecticides on functional response of Habrobracon hebetor say (Hymenoptera: Braconidae) to Ephestia kuehniella Zeller (Lepidoptera: Pyralidae),2020,International Journal of Tropical Insect Science,Crossref,,likely_retracted,retracted article: residual effect of two chemical insecticides on functional response of habrobracon hebetor say (hymenoptera: braconidae) to ephestia kuehniella zeller (lepidoptera: pyralidae),international journal of tropical insect science,1,RP127,both_rp_rn,,,,retracted article,RP127-Y,1,retracted article:,begin
210,10.1007/s13369-021-05888-x,"[{'given': 'Ning', 'family': 'Chai', 'sequence': 'first', 'affiliation': []}, {'given': 'Chun', 'family': 'Mao', 'sequence': 'additional', 'affiliation': []}, {'given': 'Minjie', 'family': 'Ren', 'sequence': 'additional', 'affiliation': []}, {'given': 'Wenwen', 'family': 'Zhang', 'sequence': 'additional', 'affiliation': []}, {'given': 'Parthasarathy', 'family': 'Poovendran', 'sequence': 'additional', 'affiliation': []}, {'given': 'P.', 'family': 'Balamurugan', 'sequence': 'additional', 'affiliation': []}]","RETRACTED ARTICLE: Role of BIC (Big Data, IoT, and Cloud) for Smart Cities",2021,Arabian Journal for Science and Engineering,Crossref,,likely_retracted,"retracted article: role of bic (big data, iot, and cloud) for smart cities",arabian journal for science and engineering,1,RP13,both_rp_rn,,,,retracted article,RP13-Y,1,retracted article:,begin
211,10.1007/bf03043816,"[{'given': 'Junbo', 'family': 'Ge', 'sequence': 'first', 'affiliation': []}, {'given': 'Dietrich', 'family': 'Baumgart', 'sequence': 'additional', 'affiliation': []}, {'given': 'Michael', 'family': 'Haude', 'sequence': 'additional', 'affiliation': []}, {'given': 'G√ºnter', 'family': 'G√∂rge', 'sequence': 'additional', 'affiliation': []}, {'given': 'Clemens', 'family': 'von Birgelen', 'sequence': 'additional', 'affiliation': []}, {'given': 'Stefan', 'family': 'Sack', 'sequence': 'additional', 'affiliation': []}, {'given': 'Raimund', 'family': 'Erbel', 'sequence': 'additional', 'affiliation': []}]",RETRACTED ARTICLE: Role of intravascular ultrasound imaging in identifying vulnerable plaques,1999,Herz,Crossref,,likely_retracted,retracted article: role of intravascular ultrasound imaging in identifying vulnerable plaques,herz,1,RP99,retracted paper(rp),,,,retracted article,RP99-Y,1,retracted article:,begin
213,10.1007/s11676-016-0273-7,"[{'given': 'Xiaofei', 'family': 'Wang', 'sequence': 'first', 'affiliation': []}, {'given': 'Jianfeng', 'family': 'Liu', 'sequence': 'additional', 'affiliation': []}, {'given': 'Yongyu', 'family': 'Sun', 'sequence': 'additional', 'affiliation': []}, {'given': 'Kun', 'family': 'Li', 'sequence': 'additional', 'affiliation': []}, {'given': 'Chunhua', 'family': 'Zhang', 'sequence': 'additional', 'affiliation': []}]",RETRACTED ARTICLE: Sap flow characteristics of three afforestation species during the wet and dry seasons in a dry‚Äìhot valley in Southwest China,2016,Journal of Forestry Research,Crossref,,likely_retracted,retracted article: sap flow characteristics of three afforestation species during the wet and dry seasons in a dry‚Äìhot valley in southwest china,journal of forestry research,1,RP152,both_rp_rn,,,,retracted article,RP152-Y,1,retracted article:,begin
214,10.1080/23311916.2017.1300981,,RETRACTED ARTICLE: Scenario analysis for low carbon development in Nigeria,2017,Cogent Engineering,Crossref,,likely_retracted,retracted article: scenario analysis for low carbon development in nigeria,cogent engineering,1,RP53,retraction notice(rn),,,,retracted article,RP53-Y,1,retracted article:,begin
224,10.1080/01621459.2018.1505625,,RETRACTED ARTICLE: Smoothing with Couplings of Conditional Particle Filters,2018,Journal of the American Statistical Association,Crossref,,likely_retracted,retracted article: smoothing with couplings of conditional particle filters,journal of the american statistical association,1,RP171,both_rp_rn,,,,retracted article,RP171-Y,1,retracted article:,begin
226,10.3103/s0095452717030124,"[{'given': 'Junliang', 'family': 'Tao', 'sequence': 'first', 'affiliation': []}, {'given': 'Dongxian', 'family': 'Zhang', 'sequence': 'additional', 'affiliation': []}, {'given': 'Yonghong', 'family': 'Man', 'sequence': 'additional', 'affiliation': []}, {'given': 'Weina', 'family': 'Wang', 'sequence': 'additional', 'affiliation': []}, {'given': 'Yongyi', 'family': 'Bi', 'sequence': 'additional', 'affiliation': []}]",RETRACTED ARTICLE: Sodium ferulate inhibits high-fat diet-induced inflammatory factors expression in human umbilical vein endothelial cells,2017,Cytology and Genetics,Crossref,,likely_retracted,retracted article: sodium ferulate inhibits high-fat diet-induced inflammatory factors expression in human umbilical vein endothelial cells,cytology and genetics,1,RP64,retracted paper(rp),,,,retracted article,RP64-Y,1,retracted article:,begin
231,10.1080/20421338.2022.2088159,,RETRACTED ARTICLE: Statement of Retraction: ‚ÄúA hybrid technique for partner selection in virtual enterprises‚Äù,2022,"African Journal of Science, Technology, Innovation and Development",Crossref,,likely_retracted,retracted article: statement of retraction: ‚Äúa hybrid technique for partner selection in virtual enterprises‚Äù,"african journal of science, technology, innovation and development",1,RP3,retraction notice(rn),,,,retracted article: statement of retraction,RP3-Y,1,retracted article:,begin
239,10.1080/17461391.2022.2116178,,RETRACTED ARTICLE: Statement of Retraction: Single joint exercises do not provide benefits in performance and anthropometric changes in recreational bodybuilders,2022,European Journal of Sport Science,Crossref,,likely_retracted,retracted article: statement of retraction: single joint exercises do not provide benefits in performance and anthropometric changes in recreational bodybuilders,european journal of sport science,1,RP85,retraction notice(rn),,,,retracted article: statement of retraction,RP85-Y,1,retracted article:,begin
240,10.1080/19422539.2019.1649935,,RETRACTED ARTICLE: Statement of Retraction: The identity of Catholic schools as seen by teachers in Catholic schools in Queensland,2019,International Studies in Catholic Education,Crossref,,likely_retracted,retracted article: statement of retraction: the identity of catholic schools as seen by teachers in catholic schools in queensland,international studies in catholic education,1,RP129,retraction notice(rn),,,,retracted article: statement of retraction,RP129-Y,1,retracted article:,begin
246,10.1007/s11663-021-02223-5,"[{'given': 'Mouhamadou A.', 'family': 'Diop', 'sequence': 'first', 'affiliation': []}, {'given': 'Sokhna A.', 'family': 'Bousso', 'sequence': 'additional', 'affiliation': []}, {'given': 'Tao', 'family': 'wenju', 'sequence': 'additional', 'affiliation': []}, {'given': 'Liu', 'family': 'Aimin', 'sequence': 'additional', 'affiliation': []}]",RETRACTED ARTICLE: Structural Studies in Cryolite-Alumina Melts Investigated by Molecular Dynamics Simulations and High-Temperature NMR Data,2021,Metallurgical and Materials Transactions B,Crossref,,likely_retracted,retracted article: structural studies in cryolite-alumina melts investigated by molecular dynamics simulations and high-temperature nmr data,metallurgical and materials transactions b,1,RP190,both_rp_rn,,,,retracted article,RP190-Y,1,retracted article:,begin
247,10.1007/s40863-018-0085-0,"[{'given': 'Ruslan', 'family': 'Skuratovskii', 'sequence': 'first', 'affiliation': []}]",RETRACTED ARTICLE: Structure and minimal generating sets of Sylow 2-subgroups of alternating groups,2018,S√£o Paulo Journal of Mathematical Sciences,Crossref,,likely_retracted,retracted article: structure and minimal generating sets of sylow 2-subgroups of alternating groups,s√£o paulo journal of mathematical sciences,1,RP252,both_rp_rn,,,,retracted article,RP252-Y,1,retracted article:,begin
249,10.1038/s41408-022-00662-0,"[{'given': 'Ricardo D.', 'family': 'Parrondo', 'sequence': 'first', 'affiliation': []}, {'ORCID': 'http://orcid.org/0000-0003-4472-4046', 'authenticated-orcid': False, 'given': 'Keren', 'family': 'Sam', 'sequence': 'additional', 'affiliation': []}, {'ORCID': 'http://orcid.org/0000-0002-6599-8962', 'authenticated-orcid': False, 'given': 'Ahsan', 'family': 'Rasheed', 'sequence': 'additional', 'affiliation': []}, {'given': 'Victoria', 'family': 'Alegria', 'sequence': 'additional', 'affiliation': []}, {'given': 'Taimur', 'family': 'Sher', 'sequence': 'additional', 'affiliation': []}, {'ORCID': 'http://orcid.org/0000-0002-5950-4620', 'authenticated-orcid': False, 'given': 'Vivek', 'family': 'Roy', 'sequence': 'additional', 'affiliation': []}, {'given': 'Asher', 'family': 'Chanan-Khan', 'sequence': 'additional', 'affiliation': []}, {'ORCID': 'http://orcid.org/0000-0002-8377-8111', 'authenticated-orcid': False, 'given': 'Sikander', 'family': 'Ailawadhi', 'sequence': 'additional', 'affiliation': []}]",RETRACTED ARTICLE: Subsequent anti-myeloma therapy after idecabtagene vicleucel treatment in patients with relapsed/refractory multiple myeloma: A single center analysis,2022,Blood Cancer Journal,Crossref,,likely_retracted,retracted article: subsequent anti-myeloma therapy after idecabtagene vicleucel treatment in patients with relapsed/refractory multiple myeloma: a single center analysis,blood cancer journal,1,RP30,both_rp_rn,,,,retracted article,RP30-Y,1,retracted article:,begin
250,10.1080/10934529.2020.1851548,,Retracted article: Surface response methodology for optimizing the degradation kinetics and efficiency removal of sulfamethazine in a UV/S2O8 2‚Äâ‚àí‚Äâoxidation process,2021,"Journal of Environmental Science and Health, Part A",Crossref,,likely_retracted,retracted article: surface response methodology for optimizing the degradation kinetics and efficiency removal of sulfamethazine in a uv/s2o8 2‚Äâ‚àí‚Äâoxidation process,"journal of environmental science and health, part a",1,RP147,retraction notice(rn),,agree,,retracted article,RP147-Y,1,retracted article:,begin
251,10.1038/nature13755,"[{'given': 'Timothy', 'family': 'Linksvayer', 'sequence': 'first', 'affiliation': []}]",RETRACTED ARTICLE: Survival of the fittest group,2014,Nature,Crossref,,likely_retracted,retracted article: survival of the fittest group,nature,1,RP201,both_rp_rn,,,,retracted article,RP201-Y,1,retracted article:,begin
255,10.1007/s11406-021-00439-y,"[{'given': 'Kevin', 'family': 'MacDonald', 'sequence': 'first', 'affiliation': []}]",RETRACTED ARTICLE: The ‚ÄúDefault Hypothesis‚Äù Fails to Explain Jewish Influence,2022,Philosophia,Crossref,,likely_retracted,retracted article: the ‚Äúdefault hypothesis‚Äù fails to explain jewish influence,philosophia,1,RP217,both_rp_rn,,,,retracted article,RP217-Y,1,retracted article:,begin
257,10.1080/23311886.2017.1336861,,Retracted Article: The conceptual penis as a social construct,2017,Cogent Social Sciences,Crossref,,likely_retracted,retracted article: the conceptual penis as a social construct,cogent social sciences,1,RP55,retraction notice(rn),,,,retracted article,RP55-Y,1,retracted article:,begin
259,10.1080/1068316x.2017.1360889,"[{'given': 'Klaus H.', 'family': 'Drieschner', 'sequence': 'first', 'affiliation': [{'name': 'Stichting Trajectum, Expertisecentrum De Borg, The Netherlands'}]}]","RETRACTED ARTICLE: The Dynamic Risk Outcome Scales (DROS) for people with mild to borderline intellectual disability: content, factorial structure, reliability, and sensitivity",2017,"Psychology, Crime &amp; Law",Crossref,,likely_retracted,"retracted article: the dynamic risk outcome scales (dros) for people with mild to borderline intellectual disability: content, factorial structure, reliability, and sensitivity","psychology, crime &amp; law",1,RP235,both_rp_rn,,,,retracted article,RP235-Y,1,retracted article:,begin
